date,block,wnvpresent,month,depart,dewpoint,wetbulb,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,br,dz,fg,hz,ra,ts,vcts,deg_days,br10,dz10,species_rank,trap_rank
2007-08-15,22,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,22,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,22,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,22,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,22,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,25,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,25,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,25,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,25,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,25,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,25,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,27,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,27,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,28,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,28,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,30,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,30,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,30,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,30,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,30,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,33,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,33,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,33,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,33,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,33,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,33,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,35,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,3.0
2007-08-15,35,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,3.0
2007-08-15,35,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,3.0
2007-08-15,35,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,3.0
2007-08-15,35,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,36,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,36,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,37,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,37,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,37,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,37,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,38,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,38,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,39,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,39,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,39,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,40,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,40,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,40,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,40,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,40,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,40,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,41,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,3.0
2007-08-15,41,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,3.0
2007-08-15,41,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,3.0
2007-08-15,42,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,3.0
2007-08-15,42,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,3.0
2007-08-15,42,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,3.0
2007-08-15,42,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,42,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,42,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,45,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,45,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,46,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,46,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,46,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,46,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,47,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,47,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,47,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,49,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,49,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,49,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,50,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,50,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,50,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,50,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,50,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,50,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,52,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,53,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,53,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,55,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,58,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,58,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,58,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,58,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,60,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,60,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,60,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,60,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,60,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,60,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,61,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,61,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,61,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,61,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,61,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,61,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,62,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,63,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,63,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,64,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,64,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,64,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,65,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,65,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,65,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,66,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,66,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,67,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,67,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,67,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,68,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,68,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,70,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,3.0
2007-08-15,70,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,3.0
2007-08-15,70,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,70,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,70,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,71,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,71,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,72,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,72,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,72,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,73,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,73,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,75,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,75,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,77,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,77,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,79,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,79,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,79,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,79,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,80,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,89,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,89,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,89,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,89,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,89,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,91,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,91,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,93,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,93,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,96,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,96,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,98,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,98,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,52,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,43,1,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,43,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,82,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,82,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,81,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,81,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,53,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,53,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,1.0
2007-08-15,11,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,11,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,10,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,10,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,12,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,5.0
2007-08-15,10,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,4.0
2007-08-15,10,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,4.0
2007-08-15,10,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,10,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-15,11,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,2.0
2007-08-15,11,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,2.0
2007-08-15,11,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,3.0,2.0
2007-08-15,81,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,1.0,1.0
2007-08-15,81,0,8,4.0,67,70.0,0.23,29.17,29.89,3.4,7,5.8,1,0,0,0,1,1,0,11,1.0,0.0,2.0,1.0
2007-08-16,24,0,8,-1.0,64,67.0,0.0,29.28,29.97,3.6,1,5.7,1,0,0,0,0,0,0,6,1.0,0.0,1.0,3.0
2007-08-16,24,1,8,-1.0,64,67.0,0.0,29.28,29.97,3.6,1,5.7,1,0,0,0,0,0,0,6,1.0,0.0,1.0,3.0
2007-08-16,24,0,8,-1.0,64,67.0,0.0,29.28,29.97,3.6,1,5.7,1,0,0,0,0,0,0,6,1.0,0.0,2.0,3.0
2007-08-16,12,0,8,-1.0,64,67.0,0.0,29.28,29.97,3.6,1,5.7,1,0,0,0,0,0,0,6,1.0,0.0,1.0,5.0
2007-08-16,12,1,8,-1.0,64,67.0,0.0,29.28,29.97,3.6,1,5.7,1,0,0,0,0,0,0,6,1.0,0.0,1.0,5.0
2007-08-16,12,0,8,-1.0,64,67.0,0.0,29.28,29.97,3.6,1,5.7,1,0,0,0,0,0,0,6,1.0,0.0,2.0,5.0
