date,wnvpresent
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,1
2007-08-21,1
2007-08-21,1
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,1
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,1
2007-08-21,0
2007-08-21,0
2007-08-21,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,1
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,1
2007-08-22,1
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-22,1
2007-08-22,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,1
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,1
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-24,0
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-08-28,1
2007-08-28,0
2007-08-28,0
2007-08-28,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,1
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,1
2007-09-04,0
2007-09-04,1
2007-09-04,1
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,1
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,1
2007-09-04,1
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,1
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-04,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,1
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-05,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,1
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,1
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-06,0
2007-09-12,1
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,1
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,1
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,1
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,1
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-12,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-18,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,1
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-19,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,1
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-24,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-09-25,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,1
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,1
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-04,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2007-10-09,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-05-28,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-02,0
2009-06-03,0
2009-06-03,0
2009-06-03,0
2009-06-03,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-05,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-12,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-15,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
2009-06-19,0
